id,registered_date,permit_expires,street_address,owner_name,owner_address,owner_city,owner_state,owner_zip,agent_name,agent_address,agent_zip,building_type,property_type,building_num,unit_num,bedrooms,occup_load,efficiency,sleep_room
8935,2008-07-16,2023-11-20,285 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,281 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,277 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,297 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,293 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,289 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,285 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,281 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,277 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,4,5,"",""
8935,2008-07-16,2023-11-20,297 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,5,5,"",""
8935,2008-07-16,2023-11-20,293 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,5,5,"",""
8935,2008-07-16,2023-11-20,289 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,5,5,"",""
8935,2008-07-16,2023-11-20,285 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,5,5,"",""
8935,2008-07-16,2023-11-20,281 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,5,5,"",""
8935,2008-07-16,2023-11-20,277 W 11th ST,"Scp Lofts, Llc C/O Suburban Campus Properties, Inc","50 Salem Street, Bldg B, Suite 101",Lynnfield,MA,01940,Asset Campus Housing,3131 E. Goodnight Way,47401,Multi-Family,Apartment,1,,5,5,"",""
10953,2018-07-23,2022-08-07,2449 S Woolery Mill DR,Scott G. Thielen,4665 E. Inverness Woods Road,Bloomington,IN,47401,No Agent,,,Single-Family,Condo,1,,2,3,"",""
10953,2018-07-23,2022-08-07,2449 S Woolery Mill DR,"Chang, Lynne L.",4665 E. Inverness Woods Rd.,Bloomington,IN,47401,No Agent,,,Single-Family,Condo,1,,2,3,"",""
10994,2018-11-13,2023-01-16,1005 S Covenanter DR,Elizabeth Prall,505 W 17th Streetq,Bloomington,IN,47404,Mackie Properties,P.O. Box 236,47429,Single-Family,House,1,,4,3,"",""
10810,2017-05-02,2023-03-08,911 N Oolitic DR,Jennifer Teare & Annette Fultz (Daja),2799 Crabapple Circle,Bloomington,IN,47401,"Prodigy Real Estate, Llc",3880 E. 3rd Street Suite A,47401,Single-Family,Mobile,1,,3,3,"",""
11005,2019-01-14,2023-01-17,3531 S Oaklawn CIR,Ruiqi Lin,4326 E. Beacon Court,Bloomington,IN,47401,Ivy Hsia (Ivysellsrealty),885 S. College Mall Rd #121,47401,Single-Family,Condo,1,,2,3,"",""
11004,2019-01-08,2022-06-25,3844 S Mill Stone WAY,Eric Arnold,Psc 80 Box 161,Apo,AE,09702,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,House,1,,4,3,"",""
11011,2019-02-12,2023-04-16,709 W Chambers DR,Spicer Rentals,237 E. Winslow Road,Bloomington,IN,47401,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,House,1,,2,3,"",""
11020,2019-04-05,2023-07-24,3111 N Kingsley DR,"Konicek, Dakotah & Stephanie",2251 N. Hartstrait Road,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,3,3,"",""
10969,2018-09-20,2022-07-23,1221 W Green Tree LN,"Ellis Investment Properties, Llc",201 S. Franklin Road,Greenwood,IN,46143,"Ellis, Justin R.",8199 S Ketchem Rd,47403,Single-Family,House,1,,3,3,"",""
11024,2019-04-23,2023-05-10,1350 W Adams Hill CIR,James & Cynthia Mason,13877 W. 500 N.,Jasonville,IN,47438,No Agent,,,Single-Family,House,1,,3,3,"",""
11018,2019-03-29,2023-07-08,2212 E Cape Cod DR,Nancy Lorey,9009 Diane St,Nashville,IN,47448,No Agent,,,Single-Family,House,1,,2,3,"",""
11025,2019-04-25,2023-06-12,1105 S Madison ST,"Gil, Shelby",4200 Longbow Drive,Clermont,FL,34711,"Howell, Justin",1400 S. Lincoln Street,47401,Single-Family,House,1,,3,3,"",""
11056,2019-07-09,2023-08-02,1752 W Countryside LN,"Lopatin, Nikita",307 E. Hillcrest Drive,Ashland,OH,44805,"Capital Realty, Inc.",323 E. Winslow Road Suite 100,47401,Single-Family,House,1,,2,3,"",""
11047,2019-06-11,2023-08-08,1126 E 1st ST,John Richardson & Jim Mahady,2732 P St Nw,Washington,DC,20007,Daniel Miller,P.O. Box 1641,47402,Single-Family,House,1,,2,3,"",""
11042,2019-06-04,2023-07-09,1285 S Cobble Creek CIR,Hui Hua Gan & Jin Qian Gong,2504 Orchard Creek Dr,Columbus,IN,47201,No Agent,,,Single-Family,Condo,1,,3,3,"",""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,1,5,"",""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,1,5,"",""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11036,2019-05-16,2024-07-15,215 S Walnut ST,"Cityside 123, Llc",601 N College Ave. Ste 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,,1,,0,5,Efficiency,""
11045,2019-06-06,2023-07-11,1202 S Lincoln ST,"Salt Box Group, Llc",3703 E. Sterling Avenue,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,2,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,A,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,1,5,"",""
11041,2019-05-23,2023-07-16,825 S Fess AVE,"Fischman, Robert",823 S. Fess Avenue,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,0,3,Efficiency,""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
